field_id,soil_ph,organic_matter,sand_pct,temperature,humidity,rainfall,ndvi,yield
F01684,6.16,2.16,51.5,24.2,69,123.2,0.64,3823.6
F01685,5.96,3.32,51.7,29.2,80,138.6,0.47,4432.2
F01686,7.28,3.59,35.1,25.5,69,143.5,0.45,4183.1
F01687,5.61,3.46,39.5,28.3,69,161.4,0.56,4659.1
F01688,5.85,2.19,55.3,26.4,70,170.7,0.45,4274.2
F01689,6.6,2.5,57.0,25.8,82,164.3,0.68,4829.9
F01690,6.46,2.53,38.4,27.7,76,145.8,0.43,4674.5
F01691,5.59,2.73,30.7,28.6,71,127.8,0.66,3717.6
F01692,5.51,1.92,55.8,26.7,81,142.1,0.41,3704.0
F01693,7.48,2.63,41.3,26.8,74,102.4,0.68,3536.5
F01694,6.82,2.78,39.9,24.4,73,119.6,0.62,4053.5
F01695,6.23,2.83,40.4,29.5,73,129.3,0.51,3581.9
F01696,6.44,3.55,42.5,29.1,75,125.6,0.54,4174.9
F01697,6.03,2.79,41.3,26.4,78,107.6,0.64,3862.0
F01698,6.19,2.08,47.0,28.6,69,104.1,0.46,4247.4
F01699,6.8,3.16,32.4,25.9,71,133.7,0.71,3737.5
F01700,7.27,3.49,59.1,28.4,81,106.0,0.57,4323.8
F01701,5.87,2.3,58.1,27.1,73,122.9,0.67,4949.7
F01702,7.18,3.11,58.0,26.8,83,138.0,0.58,4455.8
F01703,5.74,1.87,56.4,24.3,77,116.8,0.56,4346.6
F01704,5.93,2.35,49.8,29.8,73,106.4,0.56,4682.1
F01705,5.57,3.77,36.6,29.0,77,134.6,0.53,3508.4
F01706,5.78,3.78,31.5,28.8,78,135.9,0.66,3923.7
F01707,7.33,2.94,33.0,25.8,72,173.2,0.7,4980.5
F01708,6.42,3.26,39.7,25.7,78,110.2,0.7,4673.9
F01709,5.66,3.64,45.1,27.4,77,149.2,0.44,3635.4
F01710,7.42,3.9,59.8,29.1,74,125.6,0.67,3989.7
F01711,7.26,2.72,43.1,29.6,66,109.9,0.47,4159.8
F01712,7.01,2.9,45.7,25.6,76,131.5,0.4,4901.9
F01713,7.37,2.54,50.9,27.6,80,134.2,0.5,4379.3
F01714,5.94,1.68,35.4,28.3,71,129.1,0.5,3615.8
F01715,7.17,2.56,58.0,25.4,66,161.3,0.68,4263.6
F01716,6.88,3.48,45.9,26.4,80,167.1,0.66,3934.1
F01717,7.24,3.51,38.3,25.1,70,111.9,0.43,4008.1
F01718,7.09,3.73,58.1,28.2,80,113.4,0.51,3671.4
F01719,6.19,1.63,48.8,29.2,77,133.7,0.49,4188.1
F01720,7.05,2.82,44.5,29.3,74,125.6,0.61,4504.2
F01721,6.02,1.77,47.4,28.0,84,165.6,0.59,4639.3
F01722,6.16,2.0,52.4,26.1,73,179.7,0.64,4543.1
F01723,5.72,3.75,34.6,28.0,66,114.5,0.72,4490.8
F01724,7.37,2.74,55.9,29.2,80,161.0,0.55,4803.8
F01725,6.08,3.4,58.8,27.8,67,148.6,0.63,3998.6
F01726,6.54,1.66,47.0,26.5,66,151.6,0.72,3821.9
F01727,6.28,2.54,50.5,29.5,74,121.2,0.59,3634.2
F01728,7.42,3.19,55.8,29.0,84,107.8,0.51,3748.6
F01729,6.17,1.83,41.2,29.3,69,143.5,0.54,3724.1
F01730,7.06,2.31,59.8,29.4,72,149.1,0.66,4868.7
F01731,7.21,1.66,50.4,26.4,76,177.0,0.65,3770.8
F01732,6.37,3.13,42.7,29.2,68,154.0,0.66,3640.9
F01733,6.26,3.93,50.3,27.4,78,135.5,0.66,4100.4
F01734,7.0,3.57,45.7,24.2,79,179.5,0.72,3754.4
F01735,7.33,3.94,33.3,27.8,67,129.9,0.67,3695.9
F01736,7.01,3.61,53.9,26.8,79,113.0,0.7,4043.6
F01737,5.95,3.64,46.9,25.7,68,149.4,0.6,4879.1
F01738,7.28,2.94,53.9,29.8,79,121.3,0.63,3545.7
F01739,6.28,2.8,34.6,24.3,73,173.8,0.74,3811.6
F01740,6.65,2.52,46.2,29.7,82,134.2,0.7,4736.3
F01741,7.16,3.55,53.0,25.0,77,112.0,0.67,3867.9
F01742,5.88,1.96,59.6,26.3,73,111.3,0.64,4161.6
F01743,7.07,1.64,56.5,26.5,68,152.0,0.53,3647.8
F01744,6.69,3.87,55.9,28.4,77,129.3,0.59,4692.8
F01745,7.29,1.51,37.4,25.3,74,129.1,0.42,4604.7
F01746,5.84,3.94,55.1,29.9,72,149.0,0.55,3692.1
F01747,6.34,3.32,35.1,28.5,78,117.7,0.44,4921.9
F01748,7.17,2.32,35.9,28.7,80,111.6,0.66,4385.9
F01749,5.54,3.24,33.3,24.6,83,152.6,0.71,4697.2
F01750,5.72,3.54,55.7,26.9,71,100.4,0.46,4645.7
F01751,7.48,2.11,33.2,29.7,76,172.6,0.49,4278.6
F01752,6.06,3.43,34.1,25.6,77,114.6,0.7,4621.2
F01753,7.45,3.51,37.4,24.9,79,135.8,0.61,3856.7
F01754,5.87,2.12,47.2,26.9,79,116.9,0.61,3531.9
F01755,6.22,1.6,56.4,29.6,82,117.5,0.6,4013.1
F01756,7.01,2.01,42.5,26.9,66,166.8,0.48,3728.8
F01757,6.82,2.0,46.4,26.4,78,146.8,0.49,4971.6
F01758,6.66,1.66,35.0,27.9,84,124.9,0.73,4885.4
F01759,6.56,3.32,38.0,29.6,71,120.1,0.65,3716.2
F01760,7.19,2.45,34.0,24.3,84,117.0,0.43,4016.0
F01761,5.97,3.71,42.3,24.9,66,144.4,0.48,4264.0
F01762,6.38,2.13,47.7,24.8,66,158.5,0.62,4098.1
F01763,5.81,2.63,38.5,24.5,69,120.3,0.5,4550.0
F01764,6.69,3.1,55.4,25.8,67,126.6,0.49,4255.3
F01765,6.0,3.69,59.4,25.4,67,157.6,0.47,4347.9
F01766,6.17,2.81,33.6,27.3,65,159.0,0.47,4516.5
F01767,6.44,2.43,30.5,26.0,83,116.6,0.61,3535.5
F01768,5.55,3.67,53.7,26.4,84,130.6,0.72,3518.6
F01769,5.68,2.28,35.7,29.7,76,169.6,0.53,3767.2
F01770,6.87,1.7,40.6,24.9,70,159.2,0.44,4577.5
F01771,6.36,2.61,41.8,26.3,84,113.0,0.44,3860.6
F01772,7.23,3.46,57.5,25.5,70,130.9,0.73,4880.3
F01773,6.89,1.58,49.8,27.3,77,177.9,0.59,3617.7
F01774,5.52,2.96,31.2,28.4,74,142.0,0.56,4369.9
F01775,6.73,2.99,30.4,28.9,65,157.5,0.71,3538.3
F01776,5.69,3.82,36.0,27.1,80,107.4,0.58,4958.1
F01777,7.06,2.22,39.5,29.1,78,166.6,0.57,3820.5
F01778,7.48,2.2,44.5,28.7,82,148.4,0.72,4381.5
F01779,6.56,2.6,55.1,24.9,78,114.0,0.57,4929.6
F01780,6.87,2.39,39.4,25.5,74,130.4,0.54,3545.5
F01781,5.97,3.34,41.3,28.0,84,106.6,0.6,4269.1
F01782,6.38,3.1,39.9,29.8,69,162.2,0.74,4290.1
F01783,7.21,3.4,30.3,26.3,66,159.6,0.74,4027.2
F01784,5.83,3.55,58.7,25.4,81,139.2,0.67,4481.8
F01785,6.03,3.81,34.2,29.2,65,136.2,0.57,4313.8
F01786,6.39,2.58,38.6,25.2,65,137.1,0.71,3873.7
F01787,6.92,3.96,33.9,28.2,70,103.0,0.55,4558.0
F01788,6.25,2.04,44.7,24.2,71,129.5,0.62,4199.3
F01789,7.36,3.29,58.0,24.1,71,110.3,0.46,4205.5
F01790,5.69,2.84,33.0,26.7,80,114.8,0.63,4927.9
F01791,6.24,3.54,43.2,27.9,83,177.0,0.5,4302.5
F01792,6.92,2.69,30.7,24.9,73,120.9,0.67,4677.0
F01793,5.95,3.46,53.1,28.6,65,138.7,0.54,4801.1
F01794,6.81,3.83,49.2,24.8,82,171.0,0.54,4371.1
F01795,5.83,3.33,51.0,27.2,71,133.1,0.66,4679.6
F01796,5.61,3.44,44.2,25.8,82,142.3,0.55,3964.3
F01797,5.74,1.67,57.2,28.5,74,113.5,0.65,3772.9
F01798,7.36,2.01,42.3,28.8,84,122.8,0.7,4543.3
F01799,6.6,3.94,45.4,24.4,66,140.5,0.45,4889.3
F01800,7.09,3.23,50.9,25.2,75,129.2,0.57,3563.7
F01801,6.17,2.9,45.6,29.4,82,103.1,0.73,4644.6
F01802,6.69,2.42,35.7,26.5,75,132.1,0.68,3542.6
F01803,6.49,1.61,39.5,26.9,78,165.2,0.74,4187.9
F01804,7.39,2.42,32.8,25.0,77,109.3,0.7,4515.8
F01805,7.0,2.75,43.0,30.0,65,101.5,0.51,4108.0
F01806,6.96,2.03,48.3,29.5,74,109.5,0.46,3951.4
F01807,5.59,1.93,33.6,24.0,79,154.9,0.47,3780.3
F01808,6.6,2.77,48.9,27.3,83,163.6,0.48,4966.8
F01809,6.43,2.96,56.8,29.2,81,103.9,0.43,4355.5
F01810,7.36,2.1,40.1,26.6,74,171.0,0.72,3691.8
F01811,6.01,2.97,36.7,26.6,72,150.2,0.58,3572.2
F01812,6.04,3.75,56.8,26.3,71,141.5,0.44,3865.1
F01813,6.32,2.68,50.8,24.2,82,120.3,0.67,4307.9
F01814,5.99,3.64,33.2,28.7,68,129.7,0.51,4628.0
F01815,5.76,3.82,42.2,26.7,70,175.8,0.42,4971.4
F01816,7.21,1.73,50.2,27.2,66,172.9,0.47,4750.9
F01817,6.62,1.74,47.2,25.5,77,150.0,0.63,4418.0
F01818,7.22,2.69,48.6,28.7,76,146.3,0.68,4499.7
F01819,7.16,2.97,47.0,28.8,69,116.8,0.49,4283.1
F01820,6.06,2.56,53.9,27.3,83,176.3,0.6,4151.9
F01821,6.6,2.32,39.6,29.4,66,160.4,0.4,4677.1
F01822,5.67,3.1,51.3,24.7,75,130.6,0.5,3766.0
F01823,7.33,1.51,59.7,28.7,72,165.3,0.46,4000.9
F01824,6.31,3.92,41.7,27.4,68,116.9,0.43,4968.0
F01825,6.29,2.08,53.7,25.4,68,117.1,0.57,4357.6
F01826,6.11,3.79,37.4,24.8,75,163.3,0.62,4247.8
F01827,6.42,1.77,38.5,25.8,78,144.7,0.42,4776.2
F01828,6.0,2.1,58.0,29.1,73,144.5,0.45,4643.0
F01829,6.25,2.09,30.8,28.7,84,145.9,0.73,3989.1
F01830,7.1,3.99,36.5,27.9,78,110.1,0.48,4438.9
F01831,7.17,1.51,44.5,24.5,67,128.0,0.67,3778.1
F01832,6.11,3.1,42.1,29.7,77,145.8,0.66,3579.5
F01833,6.44,3.67,48.9,25.8,78,119.8,0.51,4984.8
F01834,7.25,3.18,35.8,27.6,81,140.3,0.47,4605.8
F01835,5.61,2.41,32.1,28.8,67,144.6,0.49,4896.1
F01836,7.28,3.9,41.1,24.8,79,175.4,0.6,4747.8
F01837,5.94,3.73,45.7,27.9,66,119.7,0.53,4142.1
F01838,6.86,2.58,46.9,24.2,74,135.1,0.57,4792.2
F01839,6.67,2.93,48.0,24.6,79,178.5,0.68,4680.0
F01840,6.61,3.92,46.5,28.3,83,114.9,0.58,3887.4
F01841,7.22,3.96,37.4,24.9,76,162.4,0.75,4434.5
F01842,5.7,2.62,52.9,26.7,81,114.2,0.63,3957.5
F01843,6.19,3.62,32.6,25.5,80,168.0,0.47,3851.1
F01844,6.58,2.25,36.0,26.5,72,139.0,0.57,3622.6
F01845,7.12,2.43,52.2,24.5,69,177.8,0.68,4314.7
F01846,5.93,1.91,38.4,28.5,79,113.6,0.48,4088.6
F01847,7.11,2.02,44.8,24.5,72,155.0,0.66,3632.1
F01848,6.3,3.14,39.8,29.0,82,155.6,0.41,4577.5
F01849,5.88,2.78,45.2,28.0,72,157.5,0.73,4584.6
F01850,7.02,2.08,40.4,26.5,83,108.1,0.63,3853.0
F01851,5.68,2.51,59.8,29.2,81,123.1,0.46,4933.9
F01852,6.53,2.43,40.7,25.1,68,127.0,0.71,4666.8
F01853,5.63,3.97,48.8,25.6,68,125.9,0.43,4708.0
F01854,6.21,3.63,56.7,24.8,84,154.0,0.54,3505.6
F01855,6.7,2.47,49.1,26.3,84,104.4,0.66,4967.7
F01856,6.61,3.78,47.0,29.9,73,158.4,0.73,4985.4
F01857,6.31,2.36,47.1,25.0,78,142.1,0.52,4260.8
F01858,6.36,3.17,44.9,29.0,65,113.8,0.69,4977.5
F01859,5.95,3.92,54.2,27.9,73,118.1,0.47,4418.2
F01860,6.41,2.48,31.5,24.1,77,107.8,0.41,3701.0
F01861,7.41,3.2,56.6,29.7,82,136.7,0.41,4721.3
F01862,7.2,2.24,47.6,29.8,74,147.6,0.63,4337.1
F01863,5.79,2.17,55.5,29.5,68,146.5,0.45,4013.4
F01864,5.56,2.94,30.3,27.0,79,177.0,0.42,3854.3
F01865,7.37,3.95,56.1,25.3,68,123.7,0.74,4278.3
F01866,6.55,2.63,33.6,26.3,84,161.0,0.48,4537.6
F01867,6.58,3.84,51.6,27.7,75,157.8,0.56,4815.5
F01868,7.06,3.79,42.5,26.3,76,104.9,0.61,4398.0
F01869,6.13,2.13,50.4,28.2,77,174.4,0.45,4122.9
F01870,6.46,2.5,48.8,28.8,66,174.5,0.53,4448.2
F01871,7.44,3.11,34.9,25.3,72,131.7,0.63,4245.4
F01872,6.84,2.8,45.4,26.4,68,133.4,0.62,4478.0
F01873,5.81,1.74,38.3,29.7,73,165.6,0.69,4413.5
F01874,5.77,3.98,46.8,25.5,66,139.6,0.55,4968.0
F01875,5.91,3.38,52.1,26.1,69,163.9,0.71,4433.4
F01876,7.03,2.59,32.4,24.2,69,102.9,0.64,4536.6
F01877,6.09,3.05,45.5,26.0,68,120.0,0.6,4838.6
F01878,5.54,1.72,48.5,26.2,83,107.3,0.44,4869.5
F01879,7.39,2.74,38.9,24.6,73,136.3,0.6,3711.3
F01880,5.84,3.83,58.6,24.0,76,168.3,0.61,4180.7
F01881,5.52,3.74,45.6,27.5,67,145.6,0.67,4914.2
F01882,5.97,2.34,35.5,25.8,69,141.6,0.65,4939.7
F01883,5.97,2.83,33.2,24.1,66,129.3,0.59,3785.0
F01884,6.34,3.24,46.2,29.2,77,105.1,0.61,4165.6
F01885,7.34,2.35,41.3,27.5,71,161.3,0.67,3918.0
F01886,7.26,1.66,35.8,25.0,72,145.7,0.52,4686.1
F01887,6.41,2.76,30.9,29.2,84,174.5,0.45,4778.3
F01888,6.32,3.0,47.0,25.5,75,134.6,0.71,4203.9
F01889,6.61,1.51,48.0,25.4,76,132.1,0.74,4513.5
F01890,5.99,1.74,34.3,29.4,82,177.9,0.55,4804.9
F01891,5.6,2.02,48.1,25.1,82,111.3,0.75,4564.3
F01892,7.38,2.37,58.6,29.3,80,120.2,0.51,3734.6
F01893,5.87,2.85,59.3,28.8,84,139.1,0.42,4568.0
F01894,5.9,2.23,56.7,25.9,70,141.9,0.6,3738.4
F01895,6.44,2.19,54.2,24.2,82,143.9,0.7,4480.6
F01896,6.48,3.67,36.3,24.5,81,117.0,0.62,4000.3
F01897,5.54,1.86,34.7,24.7,82,174.1,0.4,3584.7
F01898,5.8,2.74,43.3,29.3,67,156.3,0.4,3839.7
F01899,6.26,3.88,48.6,26.4,73,120.7,0.65,4202.6
F01900,6.87,3.06,55.5,24.2,71,123.5,0.7,4991.0
F01901,5.96,3.29,37.0,27.3,71,170.4,0.49,3883.6
F01902,6.35,2.58,44.4,25.2,83,130.4,0.56,4968.2
F01903,6.61,1.55,49.4,25.4,65,144.5,0.74,4046.3
F01904,7.28,3.12,43.4,25.0,65,109.6,0.56,4940.0
F01905,6.15,3.08,43.6,28.6,65,120.1,0.45,4934.2
F01906,5.77,1.78,36.8,24.0,75,133.3,0.72,3714.3
F01907,6.48,2.66,59.6,26.6,82,152.5,0.57,4743.1
F01908,6.99,3.79,44.3,24.5,77,122.4,0.52,4276.0
F01909,5.72,2.01,46.0,27.3,79,176.1,0.43,4529.3
F01910,6.35,2.65,36.6,26.1,81,117.6,0.56,4664.1
F01911,5.54,2.65,45.4,24.2,74,162.3,0.67,3686.8
F01912,5.57,3.53,37.7,26.8,72,129.2,0.65,4698.5
F01913,6.47,3.56,36.1,27.4,73,166.7,0.57,3954.2
F01914,6.1,3.4,38.3,25.5,83,173.8,0.65,4598.6
F01915,7.19,2.41,30.1,28.6,82,115.0,0.52,4360.5
F01916,6.7,1.68,47.1,26.2,72,139.3,0.66,4527.0
F01917,6.41,2.37,41.6,28.5,69,112.3,0.43,4434.3
F01918,6.32,3.2,57.0,27.5,78,156.5,0.47,4715.6
F01919,6.49,3.26,31.2,29.2,77,166.6,0.71,4841.8
F01920,5.58,3.91,31.3,27.3,65,131.2,0.5,4173.7
F01921,7.29,2.63,56.6,25.1,75,131.7,0.47,4088.3
F01922,7.5,3.08,33.8,28.9,76,116.3,0.43,3863.3
F01923,5.86,2.85,30.1,28.7,70,124.5,0.54,4720.8
F01924,5.74,1.88,35.4,29.8,76,125.9,0.42,4950.5
F01925,5.79,2.65,54.7,24.6,67,112.4,0.57,3793.0
F01926,6.82,2.86,54.1,27.5,72,124.8,0.72,4186.8
F01927,6.82,3.88,40.2,27.0,66,172.6,0.68,4655.5
F01928,7.2,2.42,50.0,28.0,70,126.0,0.41,4454.1
F01929,7.0,3.95,45.2,29.9,67,122.0,0.5,4722.5
F01930,6.4,2.86,57.1,27.2,71,130.8,0.47,3524.2
F01931,6.73,2.11,31.7,28.1,80,176.8,0.42,4867.0
F01932,6.88,1.98,54.4,26.1,81,161.2,0.44,3592.0
F01933,6.53,1.85,35.1,25.8,76,116.1,0.72,4168.2
F01934,6.45,2.63,41.7,26.0,79,160.2,0.51,3913.6
F01935,6.79,1.55,35.8,24.2,78,161.3,0.54,4892.3
F01936,6.61,2.61,51.1,25.7,65,176.0,0.57,3912.7
F01937,6.79,3.97,50.3,25.0,76,171.3,0.66,4060.0
F01938,6.73,3.18,46.4,26.7,84,107.6,0.68,4832.5
F01939,6.94,3.4,50.9,26.8,84,136.4,0.74,4306.1
F01940,6.79,1.8,49.2,28.6,78,156.2,0.47,4847.3
F01941,6.54,2.68,53.3,27.0,80,177.9,0.51,4491.5
F01942,6.86,2.22,37.2,26.8,79,106.8,0.51,3618.8
F01943,6.4,3.74,42.9,25.4,72,129.5,0.56,4152.2
F01944,5.98,1.95,34.5,29.1,65,139.4,0.68,3764.6
F01945,5.5,2.65,42.9,24.5,77,133.1,0.48,3597.7
F01946,6.62,2.97,51.1,29.9,67,136.5,0.67,4060.7
F01947,6.68,2.79,50.7,26.9,76,129.5,0.47,4862.6
F01948,7.44,3.58,51.3,25.1,71,177.6,0.65,3676.5
F01949,6.22,2.08,39.3,26.1,72,164.3,0.68,3510.2
F01950,6.29,2.44,49.9,24.1,81,158.9,0.7,4902.6
F01951,5.9,3.48,41.0,25.0,82,132.9,0.58,4295.2
F01952,5.64,2.82,58.3,26.0,74,170.5,0.52,4337.9
F01953,7.05,2.51,40.3,27.3,79,107.5,0.67,4892.7
F01954,6.0,1.57,48.1,24.8,74,111.5,0.51,4550.3
F01955,6.72,3.38,52.5,28.1,73,176.3,0.45,4740.2
F01956,6.88,3.93,57.2,29.1,65,145.4,0.69,4655.7
F01957,6.44,3.05,43.1,27.4,69,112.8,0.54,4417.8
F01958,7.25,3.64,40.8,25.8,79,175.9,0.6,4532.6
F01959,6.39,2.79,42.9,24.7,78,178.0,0.72,4341.1
F01960,6.07,2.08,39.7,24.1,75,170.5,0.45,4033.1
F01961,7.29,1.54,49.6,28.4,81,119.1,0.6,3928.0
F01962,7.22,3.13,58.0,27.8,78,122.3,0.6,3763.9
F01963,5.83,2.73,33.8,26.9,70,132.6,0.7,4031.0
F01964,5.55,3.46,46.8,24.6,68,146.3,0.52,4365.3
F01965,5.68,3.24,56.9,25.2,77,179.4,0.54,4381.3
F01966,6.07,3.97,33.0,28.9,81,176.5,0.58,4525.1
F01967,7.44,2.78,44.8,26.9,76,173.7,0.46,4819.1
F01968,6.62,2.57,56.0,29.8,76,107.1,0.56,4477.8
F01969,6.25,2.22,57.0,30.0,68,160.6,0.55,3756.3
F01970,7.28,2.69,45.4,28.8,66,170.1,0.47,3538.5
F01971,6.41,3.68,30.7,25.5,84,126.7,0.69,3795.3
F01972,6.13,1.61,33.2,25.4,70,117.6,0.55,4862.2
F01973,7.38,3.94,47.6,25.5,70,159.9,0.51,4351.5
F01974,7.2,3.98,33.7,29.9,65,107.3,0.45,4772.9
F01975,7.19,2.99,34.5,26.0,75,175.3,0.43,3851.5
F01976,6.52,2.33,53.2,28.2,76,112.5,0.74,4564.8
F01977,7.08,2.06,52.5,29.8,68,136.6,0.75,4597.5
F01978,5.86,2.19,55.3,28.9,80,178.6,0.71,4714.3
F01979,6.65,1.63,33.2,27.6,83,179.1,0.56,4303.3
F01980,7.47,2.69,35.9,25.0,75,162.1,0.68,4690.3
F01981,6.08,1.64,55.0,25.0,75,167.1,0.69,4903.2
F01982,7.09,3.3,51.6,27.0,77,177.4,0.5,4936.1
F01983,6.48,2.43,54.2,29.7,77,174.2,0.61,3688.2
F01984,5.58,2.0,59.7,29.4,72,149.8,0.73,4436.5
F01985,7.03,2.86,55.9,25.0,75,158.8,0.5,3670.2
F01986,5.84,3.93,45.6,25.7,80,147.5,0.63,4883.9
F01987,6.76,3.24,39.3,27.5,77,140.5,0.63,4933.1
F01988,5.67,2.73,47.1,26.9,67,170.5,0.56,4249.4
F01989,7.39,3.44,49.2,24.7,75,159.0,0.57,4939.8
F01990,6.08,3.34,40.1,26.2,72,168.8,0.56,4649.4
F01991,5.95,3.73,53.1,29.7,74,107.7,0.58,4543.9
F01992,5.76,2.01,32.8,29.7,82,146.1,0.45,4371.1
F01993,7.39,3.65,53.4,27.4,81,126.4,0.68,4110.2
F01994,6.92,2.25,31.0,27.8,71,141.1,0.63,4945.7
F01995,6.98,3.85,44.9,25.3,82,149.0,0.74,3795.6
F01996,6.5,2.2,55.8,28.5,74,167.7,0.49,4703.8
F01997,6.45,3.82,32.6,24.3,84,102.6,0.45,4051.2
F01998,5.72,3.91,45.5,25.3,77,113.1,0.52,4629.9
F01999,6.62,1.86,34.8,24.0,71,173.7,0.58,3745.5
F02000,5.99,3.94,56.8,26.3,71,177.4,0.47,4060.0
F02001,7.45,1.71,55.0,29.1,84,104.4,0.56,4919.2
F02002,7.09,2.05,58.0,29.9,75,126.5,0.62,4335.9
F02003,6.33,2.61,56.2,28.0,74,100.8,0.42,4236.9
F02004,5.8,3.98,52.1,28.5,76,160.6,0.67,4628.2
F02005,7.07,2.72,35.5,25.6,77,154.6,0.73,4125.6
F02006,5.74,2.88,39.1,27.1,76,145.2,0.49,4239.5
F02007,5.88,3.24,44.9,28.4,76,155.3,0.67,4340.9
F02008,5.92,3.92,47.7,27.0,70,143.0,0.55,4985.0
F02009,6.61,3.46,53.5,24.5,67,119.1,0.63,4708.1
F02010,7.07,2.06,36.8,28.4,72,160.3,0.66,3559.7
F02011,6.13,2.26,33.8,25.3,81,162.7,0.5,4675.4
F02012,5.67,1.74,44.5,24.6,77,168.3,0.68,4254.5
F02013,6.43,3.11,34.7,26.9,72,176.3,0.44,3846.0
F02014,7.0,1.95,50.8,24.4,69,159.8,0.75,4780.3
F02015,5.94,2.14,47.3,27.8,68,104.4,0.52,3905.8
F02016,5.94,3.72,52.2,27.8,80,101.7,0.48,3980.6
F02017,7.39,2.32,31.9,25.5,82,159.2,0.45,3594.5
F02018,7.41,2.92,58.9,29.8,68,104.5,0.68,4966.4
F02019,7.48,2.49,30.0,28.9,75,125.3,0.61,4693.1
F02020,7.12,1.69,39.8,24.7,72,110.9,0.73,3722.2
F02021,5.88,2.41,50.4,28.5,65,177.5,0.63,4234.3
F02022,5.92,2.52,31.4,26.1,77,125.3,0.52,4005.1
F02023,6.18,3.74,32.5,28.5,68,104.4,0.69,3548.6
F02024,6.14,2.31,32.3,28.8,68,176.0,0.5,4890.8
F02025,7.41,2.45,47.4,24.9,68,148.7,0.5,4759.1
F02026,7.08,3.46,56.9,28.0,77,102.9,0.41,4980.4
F02027,6.95,3.4,46.7,29.2,83,166.7,0.49,3863.8
F02028,5.87,3.5,48.1,25.9,80,112.2,0.49,4549.1
F02029,7.32,3.88,40.4,24.5,78,164.2,0.5,3677.3
F02030,7.16,3.49,30.6,24.2,74,148.2,0.53,4147.1
F02031,5.83,2.52,30.6,24.7,69,114.2,0.6,4770.1
F02032,7.24,3.55,56.6,24.0,79,160.2,0.48,3512.1
F02033,6.04,2.77,33.1,26.0,70,136.4,0.62,4221.1
F02034,5.66,2.19,60.0,25.8,83,151.0,0.45,4152.0
F02035,6.81,2.26,34.9,24.7,78,169.6,0.73,4536.5
F02036,6.81,2.06,50.2,27.9,75,120.8,0.41,3856.9
F02037,5.69,1.86,58.5,30.0,67,129.3,0.72,3759.9
F02038,6.14,1.96,40.9,29.4,66,179.8,0.59,4476.0
F02039,7.49,1.66,52.0,25.5,70,140.6,0.65,4461.9
F02040,6.86,3.72,40.5,28.6,72,144.7,0.5,4627.7
F02041,6.96,3.83,39.1,29.6,65,122.8,0.46,3870.4
F02042,5.93,2.97,36.1,29.4,78,133.3,0.73,3524.5
F02043,5.66,3.6,54.6,29.3,80,140.1,0.55,4816.9
F02044,6.05,1.96,37.7,28.7,81,120.7,0.57,3809.5
F02045,6.0,3.75,38.5,25.8,72,119.1,0.74,4127.0
F02046,5.97,2.77,60.0,24.5,81,148.0,0.52,4202.8
F02047,5.89,1.67,39.8,26.9,77,114.7,0.44,3781.0
F02048,6.65,1.85,42.7,24.3,83,144.3,0.61,4281.2
F02049,6.16,2.27,59.7,30.0,73,156.5,0.59,4871.4
F02050,7.14,1.61,41.1,26.1,67,115.9,0.67,3907.0
F02051,5.87,2.27,41.0,29.8,82,159.7,0.73,4280.5
F02052,6.43,1.65,54.8,28.6,65,128.8,0.51,3963.0
F02053,5.53,2.09,39.4,26.5,77,179.4,0.65,4971.1
F02054,6.46,2.16,37.0,24.7,77,178.3,0.55,3830.9
F02055,5.61,3.99,42.7,25.4,76,163.9,0.67,3664.0
F02056,7.46,2.09,51.0,28.0,65,127.4,0.46,3713.9
F02057,7.08,2.1,31.3,29.0,74,175.0,0.58,4050.6
F02058,6.48,3.22,41.2,29.9,83,179.9,0.43,4329.3
F02059,5.67,3.65,40.4,24.8,71,137.0,0.6,4502.0
F02060,6.68,2.47,37.3,24.9,78,149.2,0.46,4343.6
F02061,7.02,3.69,49.6,24.3,70,100.5,0.74,4858.3
F02062,5.88,2.35,38.7,25.6,70,103.5,0.59,4040.4
F02063,6.64,1.99,48.2,28.9,73,140.0,0.59,4568.5
F02064,7.13,2.32,45.1,25.2,84,148.7,0.74,3902.3
F02065,7.04,3.02,36.5,27.3,80,125.0,0.57,4522.6
F02066,7.11,2.42,38.0,26.7,69,107.9,0.64,4888.7
F02067,7.26,3.18,35.1,26.0,79,162.6,0.42,4967.6
F02068,7.38,2.09,31.7,27.7,65,133.5,0.65,4594.5
F02069,6.31,3.25,48.6,27.0,68,151.9,0.44,4913.7
F02070,6.64,2.37,50.2,26.0,74,152.0,0.67,4520.7
F02071,7.08,2.64,35.0,28.1,70,143.7,0.71,4944.8
F02072,6.89,2.89,48.5,25.7,66,114.3,0.51,4847.0
F02073,7.49,3.22,59.5,27.9,74,149.3,0.71,3659.9
F02074,5.53,2.1,32.2,29.7,83,125.8,0.57,4211.2
F02075,6.21,3.59,44.7,28.4,73,165.5,0.6,4021.2
F02076,6.06,3.3,52.0,26.5,75,115.5,0.54,3540.5
F02077,6.02,2.09,31.4,28.5,68,123.3,0.57,4200.4
F02078,5.95,3.94,53.3,28.9,74,135.2,0.72,3722.5
F02079,6.92,3.16,59.4,26.0,70,159.2,0.73,3554.7
F02080,5.67,2.63,32.7,28.2,67,157.7,0.56,4167.5
F02081,6.98,1.89,54.7,26.6,77,127.0,0.58,3848.6
